,Unnamed: 0,ID,Nom/Description,Type,ville,localisation,latitude,longitude,capacité,lits,chambres,sale de bain
595,595,19456001,Sunny appartement close to metro,entire_home,Paris,Nation,48.853413518,2.4097315625,2,1,1,1.0
596,596,19530809,Chambre agréable super quartier,private_room,Paris,Buttes-Chaumont - Belleville,48.876835813,2.3861127719,1,1,1,1.0
597,597,19560032,"ST GERMAIN/MUSEE D'ORSAY,RUE DU BAC-CITY HEARTBEAT",private_room,Paris,Saint Germain des Prés - Odéon,48.8575398268,2.3281037823,6,4,3,2.0
598,598,19580829,50 - Loft Flat Paris Marais 2G,entire_home,Paris,Le Marais,48.862221000000005,2.3604830000000003,4,2,0,1.5
599,599,19652272,Adorable studio à deux pas du Louvre !,entire_home,Paris,Palais Royal,48.8615702558,2.3405546294,4,2,1,1.0
600,600,19657936,JULIETTE'S Palais des Congrès Porte Maillot Ternes,entire_home,Paris,Ternes,48.8817707662,2.2875393425999997,4,1,1,1.0
601,601,19689918,Appartement cosy dans le 16ème,entire_home,Paris,Passy,48.862476,2.276666,5,3,2,1.5
602,602,19741785,PENTHOUSE 65m2 MONTORGUEIL-MARAIS,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8637847664,2.3486910079,4,2,1,1.0
603,603,19748977,Appartement Moulin Rouge/ Montmartre,entire_home,Paris,Pigalle - Saint-Georges,48.8821173363,2.3323045323,2,1,0,1.0
604,604,19756683,Appartement familial et cosy aux portes de Paris,entire_home,Le Pré-Saint-Gervais,19e arrondissement,48.8791989754,2.4112717188999997,5,3,3,1.0
605,605,19776151,"Amazing loft ""Champs-Élysées""",entire_home,Paris,Champs-Elysées,48.8722664862,2.3059649992,4,2,0,1.0
606,606,19796151,Magnifique Vue Tour Eiffel,entire_home,Paris,Tour Eiffel - Champ de Mars,48.854301,2.295719,2,1,1,1.0
607,607,19796857,"Five stars luxurious place in Bastille, Le Marais",entire_home,Paris,Bastille,48.854789324799995,2.3713846227,2,1,1,1.0
608,608,19854019,APPARTEMENT MODERNE AU COEUR DE PARIS - LOUVRE,entire_home,Paris,Madeleine - Vendôme,48.866932217700004,2.3337445433,3,2,1,1.0
609,609,19855401,Appartement calme dans le quartier Foch/Dauphine,entire_home,Paris,Passy,48.872532587399995,2.2800857156,4,2,2,1.0
610,610,19867903,Grand studio lumineux & calme dans quartier animé!,entire_home,Paris,,48.87456147899999,2.4010238215,2,1,1,1.0
611,611,19868823,BETWEEN MADELEINE& CONCORDE-EXQUISITELY STYLED 2BR,entire_home,Paris,Madeleine - Vendôme,48.869645245600005,2.3228033644,4,3,2,1.0
612,612,19883408,Studio + jardin: Sentier (Rue Montorgeuil),entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8654673085,2.3475009618000002,2,1,0,1.0
613,613,19997781,Vue de rêve sur Paris ... Paris from the top,entire_home,Paris,Commerce - Dupleix,48.850191538100006,2.2881829087,6,3,2,2.0
614,614,19977837,S03009 - Studio - Arts & Metiers,entire_home,Paris,,48.867298,2.359918,4,2,0,1.0
615,615,19978121,Very spacious appartment in Champs Élysée,entire_home,Paris,Champs-Elysées,48.8689011384,2.3048179662,2,1,0,1.0
616,616,20010730,Studio_Tout Neuf_Coeur de Paris_Impasse Privée,entire_home,Paris,Bastille,48.8602152046,2.3696535347,2,1,0,1.0
617,617,20011166,Stylish and cosy apartment in Paris!,entire_home,Paris,Nation,48.845345375200004,2.3910928293000002,2,1,1,1.0
618,618,20011635,SALE! Awesome Location w/Delightful Eiffel Views,entire_home,Paris,Tour Eiffel - Champ de Mars,48.857594,2.306196,3,2,1,1.0
619,619,20031427,Appartement familial dans le 20eme,entire_home,Paris,Père Lachaise - Ménilmontant,48.856610904700005,2.4093502431,7,5,2,1.0
620,620,20032571,"Studio calme, proche Tour Eiffel",private_room,Paris,Tour Eiffel - Champ de Mars,48.858963266,2.2962514281,2,1,1,1.0
621,621,20048292,Champs Elysées - Ponthieu 64 : appt. cosy pour 3,entire_home,Paris,Champs-Elysées,48.871307968100005,2.3087936682,3,2,1,1.0
622,622,20118716,"Aguila, 1Ch/1Sdb, 4 personnes.",entire_home,Paris,Le Marais,48.8603885284,2.3553037684,4,2,1,1.0
623,623,20135133,"Legendary Rue du Temple, 4/5 bedrooms",entire_home,Paris,Le Marais,48.860647923900004,2.3540986966,8,6,5,2.0
624,624,20182255,2BR WITH PVT TERRACE~HÔTEL DE VILLE/BEAUBOURG,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.858225338400004,2.3500917336000002,4,3,2,2.0
625,625,20228739,林荫公寓,entire_home,Paris,10e arrondissement,48.8753569337,2.3722862489,2,1,0,1.0
626,626,20245075,"Calm, cozy, peaceful and awesome location!",entire_home,Paris,Gare de Lyon,48.845771103000004,2.3820089153999997,2,1,0,1.0
627,627,20274966,ST DOMINIQUE - INVALIDES,entire_home,Paris,,48.8584850585,2.3046099581,4,2,2,1.0
628,628,28636482,ID 309 -Saint Germain - Beaux Arts,entire_home,Paris,Saint Germain des Prés - Odéon,48.857582228199995,2.3354933884999998,8,5,3,2.0
629,629,20350536,"Boréale, 2Ch/2Sdb, 6 personnes.",entire_home,Paris,Le Marais,48.8580953591,2.3528540778,6,3,2,1.0
630,630,20350550,RUE ST HONORÉ - BY LOUVRE - SPACIOUS 2BR FLAT,entire_home,Paris,Palais Royal,48.8632682327,2.339819626,5,3,2,1.0
631,631,20436805,Cosy appartement center Paris,entire_home,Paris,Louvre - Tuileries,48.8642072297,2.330982428,2,1,1,1.0
632,632,20460034,SPLENDIDE APPT 30m2 - PLACE DU MARCHÉ SAINT HONORÉ,entire_home,Paris,Madeleine - Vendôme,48.8680633913,2.3322770005,4,2,1,1.0
633,633,20745368,Logement neuf centre de Paris,entire_home,Paris,République,48.8704626249,2.371842576,6,2,2,1.0
634,634,20550254,"L'Ecoliere, 1Ch/1Sdb, 3 personnes.",entire_home,Paris,Le Marais,48.8608105462,2.3622486589,3,2,1,1.0
635,635,20590153,Au Petit Marais,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8640741237,2.3529171565,2,1,1,1.0
636,636,20598162,Immense appartement de charme  9ème 180 M2 -8 LITS,entire_home,Paris,Pigalle - Saint-Georges,48.878818407,2.3408766794,8,6,5,4.0
637,637,20605635,50 m2 Neuf & Cosy - 100 m Champs-Elysées,entire_home,Paris,Champs-Elysées,48.8697446297,2.3044950978,4,2,1,1.0
638,638,20705631,"Panorama, 2Ch/1Sdb, 5 personnes.",entire_home,Paris,3e arrondissement,48.864236444899994,2.3606089859,5,3,2,1.0
639,639,20721912,Sublime Duplex 145m² at Saint Germain des Prés,entire_home,Paris,Saint Germain des Prés - Odéon,48.8492455421,2.3270771824,6,3,3,4.0
640,640,20741073,"Nieve, 1Ch/1Sdb, 3 personnes",entire_home,Paris,,48.8639560728,2.3633694678,3,2,1,1.0
641,641,20796276,New studio in great location.,entire_home,Paris,,48.8670494292,2.3863408881,2,1,0,1.0
642,642,20808718,Comme à l'hôtel - Studio - Père Lachaise - Nation,entire_home,Paris,Père Lachaise - Ménilmontant,48.85726528,2.3927906086,3,2,0,1.0
643,643,20827649,Superbe Appartement Design  Lumineux 1 Chambre,entire_home,Paris,République,48.8714658593,2.3688638327000002,2,1,1,1.0
644,644,20852933,Large Studio Le Marais-Place des Vosges.,entire_home,Paris,4e arrondissement,48.855300585500004,2.366669926,4,2,0,1.0
645,645,20867794,Grand Appartement Haussmannien 16eme,entire_home,Paris,Passy,48.8550986988,2.2776072015,5,5,2,1.0
646,646,20869871,Luxury Loft Apartment in le Marais****,entire_home,Paris,République,48.8652099048,2.3664139595,3,0,2,2.5
647,647,20888095,Two-Bedroom Apartment Near Eiffel Tower,entire_home,Paris,Champs-Elysées,48.8698849245,2.3007666504,5,3,2,2.0
648,648,20892078,Studio avec terrasse au coeur de Belleville,entire_home,Paris,Buttes-Chaumont - Belleville,48.8741524846,2.3801938862,2,1,0,1.0
649,649,20926157,Grand studio proche des Galleries Lafayette,entire_home,Paris,Pigalle - Saint-Georges,48.8770977075,2.3332848222,2,1,1,1.0
650,650,20929062,Apartment near Opéra and Galleries Lafayette,entire_home,Paris,Pigalle - Saint-Georges,48.8771088121,2.3327669385,4,2,1,1.0
651,651,28683995,Beautiful bright studio in central Paris,entire_home,Paris,Passy,48.862177455,2.2826944757,4,2,0,1.0
652,652,20951925,Beautiful 2 bedrooms flat - Belleville/Republique,entire_home,Paris,République,48.8680289923,2.3804757086,4,3,2,1.0
653,653,20956903,Sunny and New Studio rue Saint Marc,entire_home,Paris,2e arrondissement,48.869920701400005,2.340991035,2,1,0,1.0
654,654,20991594,A1G Dreaming,entire_home,Paris,Le Marais,48.863983000000005,2.356705,4,2,1,1.5
655,655,28331057,"Chic and chilled in Paris next to ""Louvre Rivoli""",private_room,Paris,Châtelet - Les Halles - Beaubourg,48.8630960895,2.3502986586000003,2,1,1,1.0
656,656,21003981,Luxueux Studio Notre Dame,entire_home,Paris,Saint Germain des Prés - Odéon,48.852115999999995,2.342573,2,1,0,1.0
657,657,21007846,Classique Single free WiFi Kleber Champs Elysees,private_room,Paris,Tour Eiffel - Champ de Mars,48.868282023599996,2.2928400869,1,1,1,1.0
658,658,21020472,"Chambre Tour Eiffel,Passy,Trocadero, Breakfast+SdB",private_room,Paris,Tour Eiffel - Champ de Mars,48.857342851400006,2.287890755,2,1,1,1.0
659,659,21057318,Charming Parisian Apartment Near The Eiffel Tower,entire_home,Paris,Passy,48.8595506028,2.2742014594,3,1,1,1.0
660,660,21085017,"Place Vosges,Picasso,Carnavalet &Beaubourg Museums",private_room,Paris,Le Marais,48.8584889695,2.3676978753999998,4,2,1,1.0
661,661,21132669,Palais des Congrès Champs Élysées très bien situé!,entire_home,Paris,Ternes,48.882104714300006,2.2854216052000003,2,1,0,1.0
662,662,28684174,Chambre familiale vue jardin avec petit-déjeuner offert (jusqu'à 5 pers.),private_room,Paris,Ternes,48.8792225433,2.2923821558,5,0,1,1.0
663,663,21158039,Large one bedroom apartment close to Champs Élysée,entire_home,Paris,,48.882475139099995,2.3051554491,2,1,1,1.0
664,664,21195416,Appartement charmant au Trocadéro,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8591413122,2.2857730575999997,1,1,0,1.0
665,665,21209192,Superior St Germain des Pres 1BDR,entire_home,Paris,Saint Germain des Prés - Odéon,48.854243668500004,2.3264704793,4,2,1,1.0
666,666,21221190,Cozy apartment near Luxembourg garden,entire_home,Paris,Port-Royal,48.845245013100005,2.3408926705,2,1,1,1.0
667,667,21235720,Quiet and design in central 2nd arrondissement,entire_home,Paris,2e arrondissement,48.8670637621,2.3462057293000003,2,2,1,1.0
668,668,21362432,Le Perchoir,entire_home,Paris,Le Marais,48.8582300738,2.3674829947,2,1,0,1.0
669,669,21381007,Chambre privée sur le Canal Saint-Martin,private_room,Paris,Canal Saint-Martin,48.8779195828,2.3626234212,2,1,1,1.0
670,670,21420977,Latin Quarter - Notre Dame - Central Paris flat,entire_home,Paris,Saint-Michel,48.8522913909,2.3439336562,4,2,1,1.0
671,671,21427199,ACROSS EIFFEL TOWER - Remodeled 2 Bedrs  Apartment,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8565127324,2.2956431206,4,4,2,1.5
672,672,21435671,"Parisian Loft with great volume, light & location",entire_home,Paris,Ternes,48.8826913739,2.2880404319,4,2,2,2.0
673,673,21526288,Chambre Cosy pour 2 au cœur  de Paris,private_room,Paris,Châtelet - Les Halles - Beaubourg,48.8610123834,2.3459807983000003,2,1,1,1.0
674,674,21465389,Left Bank Living near Notre Dame,entire_home,Paris,,48.849955453,2.3514173731,4,1,1,1.0
675,675,21467505,Appartamento centralissimo nel 7eme arrondissement,entire_home,Paris,Invalides - Ecole Militaire,48.8491007327,2.3121497090000003,5,4,3,1.0
676,676,21496173,"Studio 37m2 Alcove Paris–Gare de Lyon, Nation",entire_home,Paris,Gare de Lyon,48.84679542600001,2.3856989142,2,1,0,1.0
677,677,21570429,83SQM 3 BEDROOM WITH EIFFEL VIEWS,private_room,Paris,Tour Eiffel - Champ de Mars,48.8600754509,2.3089505925,8,6,3,2.0
678,678,21581129,A1DF Sunshine,entire_home,Paris,Le Marais,48.864028999999995,2.356732,2,1,1,1.5
679,679,21581130,A2DF Boogie-Woogie,entire_home,Paris,Le Marais,48.864021,2.356716,4,2,1,1.5
680,680,21640370,AAA Eiffel Tower round the corner,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8528108448,2.2940792884,2,1,1,1.0
681,681,22957756,Magnifique appartement près de l'Arc de Triomphe,entire_home,Paris,Champs-Elysées,48.8776367121,2.2953665823,2,1,1,1.0
682,682,21708890,Hotel WO - Chambre Classic,private_room,Paris,Saint-Lazare,48.877279960900005,2.3229000694,2,1,1,1.0
683,683,21725548,"S05192 - Studio cosy, quartier Latin",entire_home,Paris,Saint-Michel,48.852402000000005,2.34583,2,1,0,1.0
684,684,21764650,Stunning 1 bed apt. - 10 min walk to Louvre!,entire_home,Paris,Saint Germain des Prés - Odéon,48.8540293885,2.3361347159,2,1,1,1.0
685,685,21791121,CENTRAL au coeur du Paris historique : MONTORGUEIL,entire_home,Paris,,48.867009072600005,2.3478554575999997,6,5,2,2.0
686,686,21796962,Appartement de Charme dans le Marais,entire_home,Paris,Le Marais,48.864569823800004,2.3586315763,2,1,1,1.0
687,687,21808589,Incredible Deal Family apartment,entire_home,Paris,Buttes-Chaumont - Belleville,48.874466940299996,2.3865946263,5,3,1,1.0
688,688,21958827,"Charmant Studio 17m² Chatelet, Paris",entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8603900344,2.3471585447,2,1,0,1.0
689,689,21821176,Charming apartment Saint Germain,entire_home,Paris,Louvre - Tuileries,48.8594817467,2.3285509709,2,1,0,1.0
690,690,21828796,BEAUTIFUL & COSY 5MIN FROM THE EIFFEL TOWER,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8559956701,2.3060866777,4,2,1,1.0
691,691,21834854,Studio cosy canal Saint Martin,entire_home,Paris,Canal Saint-Martin,48.879469583500004,2.3660727815,2,1,1,1.0
692,692,21855122,Joli appartement en plein cœur du 9eme arrond.,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8760807763,2.3442703545,3,2,1,1.0
693,693,21868898,Petit cocon douillet en plein cœur de Paris,entire_home,Paris,Palais Royal,48.8616951107,2.3399126424000003,2,1,1,1.0
694,694,21881396,"Sumptuous apartment, St Germain des Près-Invalides",entire_home,Paris,Saint Germain des Prés - Odéon,48.855393379,2.3323266407,5,3,3,2.5
695,695,21888709,BETWEEN PLACE VENDOME &TUILERIES OF FRENCH CAPITAL,entire_home,Paris,Louvre - Tuileries,48.8646351692,2.3279974331,4,3,2,2.0
696,696,21905043,Showroom space to share,private_room,Paris,Le Marais,48.860665015600006,2.3669992862,10,1,0,1.0
697,697,21907005,Studio sous les toits à quelques mètres du Louvre,entire_home,Paris,Palais Royal,48.8657184975,2.3368117803,2,1,0,1.0
698,698,21918317,Place Sainte Catherine,entire_home,Paris,Le Marais,48.8563175318,2.362084243,5,4,2,1.0
699,699,21960582,A5DG Gefilte Fish,entire_home,Paris,Le Marais,48.863953,2.356678,4,2,1,1.5
700,700,21964296,Atelier Loft Paris Mouzaïa Buttes Chaumont,entire_home,Paris,Buttes-Chaumont - Belleville,48.8810470333,2.3889780687,7,4,4,3.5
701,701,22008333,"Incredible deal ""Notre Dame""",entire_home,Paris,Saint-Michel,48.8526553306,2.345378638,5,3,1,1.5
702,702,22022302,Appartement cosy près du Bois de Vincennes,entire_home,Paris,Nation,48.846688864300006,2.4052697693000002,2,1,1,1.5
703,703,22144445,105390 - Appartement 4 personnes à Paris,entire_home,Paris,,48.8504059613,2.3459048315,4,2,1,1.5
704,704,22092957,Amazing location - Eiffel Tower - Trocadéro,entire_home,Paris,Passy,48.8589847909,2.2797765294,4,2,1,1.0
705,705,22144452,117317 - Appartement 4 personnes à Paris,entire_home,Paris,,48.8805777656,2.2932484897,4,2,1,1.5
706,706,22121806,Paris-Montorgueil appartement 5/6 pers,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.866138613000004,2.3509840195,5,3,3,1.0
707,707,22122153,Champs Elysee Family Apt 80 private terrace/patio,entire_home,Paris,Monceau,48.879599751,2.3012113472999998,4,2,1,1.0
708,708,22143540,S01060 - Studio 3 personnes Montorgueil,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.863632,2.34618,3,2,0,1.5
709,709,22144466,S02092 - Studio 4 personnes Montorgueil,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.866001000000004,2.34795,4,2,0,1.5
710,710,22144513,116498 - Appartement 3 personnes Passy,entire_home,Paris,,48.8589497519,2.2865815488,2,2,1,1.5
711,711,22150965,Cool spot next to Père Lachaise,private_room,Paris,Père Lachaise - Ménilmontant,48.864182721800006,2.3902575075,2,1,1,1.0
712,712,22153896,2 Appart in the same building LE MARAIS,entire_home,Paris,Bastille,48.85465073060001,2.3755275688,8,4,2,2.0
713,713,22187731,Cosy 55 sqm apartment in typical parisian district,entire_home,Paris,République,48.87169712,2.3731885378,4,2,1,1.0
714,714,22218164,"Charming, cosy flat nearby the canal",entire_home,Paris,10e arrondissement,48.8748207233,2.3704811551,2,1,1,1.0
715,715,22272877,ATYPICAL DUPLEX WITH A REAL STAMP STREET CLER 4 P,entire_home,Paris,Tour Eiffel - Champ de Mars,48.855601727700005,2.3050601134999997,4,2,1,1.0
716,716,22314730,"Wonderful studio 22 m² Chatelet, Paris",entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8597627917,2.3471867969,2,1,0,1.0
717,717,22384425,1 Bedroom Appartment,entire_home,Paris,Saint Germain des Prés - Odéon,48.852429724,2.3364567574,4,2,1,1.0
718,718,22429172,Eiffel Tower Fantastic Value,entire_home,Paris,Invalides - Ecole Militaire,48.8468358514,2.3097840909,3,2,1,1.0
719,719,22426768,"Liberté, 2 pièces charmant Paris 19è",entire_home,Paris,Buttes-Chaumont - Belleville,48.8816314415,2.3940711636,2,1,1,1.0
720,720,22447783,Studio close to Rue St Honoré,entire_home,Paris,Madeleine - Vendôme,48.8704294176,2.3218724352,2,1,0,1.0
721,721,22474060,Loft with fantastic view of Paris,entire_home,Paris,,48.872393475299994,2.3659822393,2,1,0,1.0
722,722,22541564,NEW center Le Marais free wifi,entire_home,Paris,Le Marais,48.863162575699995,2.3580423066,4,2,1,1.0
723,723,22510263,Opulent Parisian 3BR *Louvre *Palais-Royal,entire_home,Paris,Palais Royal,48.8689160113,2.3359386078,8,4,3,2.0
724,724,22545602,Luxury 2 Bedroom 2 Bathroom Apartment - Louvre,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8633499529,2.3434252799,10,6,2,2.5
725,725,22585493,Atelier Loft quartier Ste Marthe/Canal St-Martin,entire_home,Paris,10e arrondissement,48.872033323100005,2.3721382041999997,14,7,4,2.0
726,726,22593735,Grand Appartement Haussmannien Madeleine /Concorde,private_room,Paris,,48.8694606109,2.3205413644,3,2,1,1.5
727,727,22679418,207540 - Excellent Eiffel Tower 2 Chambres,entire_home,Paris,Tour Eiffel - Champ de Mars,48.859244510399996,2.3070205111,6,3,2,2.0
728,728,22696925,PERFECT APARTEMNT-100 SQM PALAIS ROYAL/LOUVRE,private_room,Paris,Louvre - Tuileries,48.8629578762,2.3335138858,4,2,2,1.0
729,729,22697292,"Bel appartement 6p, près des CHAMPS ELYSEES",entire_home,Paris,Champs-Elysées,48.873734435,2.3032256459,6,3,2,2.0
730,730,22716121,Classy and Cosy Appartment in the heart of Paris,entire_home,Paris,Madeleine - Vendôme,48.866415699099996,2.3318966521,2,1,1,1.0
731,731,22808827,"Duplex avec terrasse, charmant et chaleureux",entire_home,Paris,Buttes-Chaumont - Belleville,48.8758129443,2.3830598061000003,2,1,1,1.0
732,732,22810595,Style loft  Louvre Museum,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.860256,2.3436529999999998,10,3,2,2.0
733,733,22837880,Appartement charmant à Belleville!,entire_home,Paris,Buttes-Chaumont - Belleville,48.872475853100006,2.381818715,2,1,1,1.0
734,734,22994483,SoChic Suite Rue de Sèvres Bon Marché,entire_home,Paris,Montparnasse,48.8472375316,2.3214329343,4,2,1,1.0
735,735,23013909,Trendy & Cosy Loft in Paris center!!!,entire_home,Paris,2e arrondissement,48.8695554196,2.3536604914,4,1,1,1.0
736,736,28355893,Family room for 3 near Montparnasse (Twin beds),private_room,Paris,Montparnasse,48.845295,2.321352,3,3,1,1.0
737,737,23112357,Nice Studio in Le Marais District,entire_home,Paris,Le Marais,48.8580296624,2.3597322850999998,2,3,0,1.0
738,738,23126032,Cosy apartment heart of Marais,entire_home,Paris,3e arrondissement,48.8663169991,2.3628432199000002,4,2,1,1.0
739,739,23168324,Loft in downtown Paris.,entire_home,Paris,Châtelet - Les Halles - Beaubourg,48.8609516253,2.3466617796,2,1,1,1.5
740,740,23212675,Nouvel appartement 2 chambres proche Luxembourg,entire_home,Paris,Montparnasse,48.845544504799996,2.3263353599000003,4,2,2,2.0
741,741,23233753,Cute & Cozy Nord Marais !!!,entire_home,Paris,République,48.8709098458,2.3712393494999997,5,3,2,1.0
742,742,23246080,OPERA/LOUVRE LUXURY 2BD/2BTH APT WITH ELEVATOR,entire_home,Paris,2e arrondissement,48.870507956400004,2.3361939432,4,3,2,2.5
743,743,23270762,appartement cosy en plein coeur de Paris,entire_home,Paris,Palais Royal,48.866004716999996,2.3421366712,2,1,1,1.0
744,744,23282000,Professional Fashion #Showroom #Events,entire_home,Paris,Le Marais,48.8576404808,2.3631438724000002,16,1,2,1.5
745,745,28709644,LORD BYRON-SPACE& STYLE IN 8TH EME,entire_home,Paris,Champs-Elysées,48.87220239770001,2.298349331,4,2,1,1.0
746,746,23348731,Lovely Saint Honoré,entire_home,Paris,Louvre - Tuileries,48.8668209089,2.3273212927,4,2,1,1.0
747,747,23363047,Un village dans Paris,entire_home,Paris,Buttes-Chaumont - Belleville,48.8821734356,2.3960794932,10,9,4,2.5
748,748,23385994,Bel appartement 1 chambre Saint-Placide,entire_home,Paris,Saint Germain des Prés - Odéon,48.8473919495,2.3261917595,2,1,1,1.0
749,749,23432448,Apartment near Galeries Lafayette / Opera,entire_home,Paris,Pigalle - Saint-Georges,48.87685279229999,2.3329965832,4,2,1,1.0
750,750,23426978,Studio cosy près de la Sorbonne,entire_home,Paris,Saint Germain des Prés - Odéon,48.8509549836,2.3312543444,2,1,0,1.0
751,751,23460961,"Central and  well equipped Flat , safe area.",entire_home,Paris,Opéra - Grands Boulevards,48.87257117,2.3283005357,2,1,1,1.0
752,752,23513591,Maillot studio near Congress center,entire_home,Paris,Ternes,48.8772734076,2.2859250449,2,1,1,1.0
753,753,23517478,Hotel 4* Chambre Deluxe avec jacuzzi et petit déjeuner offert,private_room,Paris,Pigalle - Saint-Georges,48.8817118286,2.3359247082,2,1,1,1.0
754,754,23532683,HAVEN OF OASIS -LUXURY ST GERMAIN 100SQM,private_room,Paris,Invalides - Ecole Militaire,48.85245122560001,2.3222351554,6,5,3,2.0
755,755,23532976,Elegant & romantic architect flat ideally located,entire_home,Paris,Saint-Lazare,48.8823235449,2.3263705262,2,1,1,1.0
756,756,23545434,Studio Marais 25m°2 Paris 3,entire_home,Paris,Le Marais,48.8621656234,2.3574798166,2,2,0,1.0
757,757,23558211,FORMIDABLE APPARTEMENT AU CENTRE DU MARAIS A PARIS,entire_home,Paris,Le Marais,48.864834934399994,2.3577275228,6,3,2,1.0
758,758,23559630,**** cosy studio 30 meters from Champs Elysees****,entire_home,Paris,,48.872147,2.301245,2,1,0,1.0
759,759,23566040,Hotel 4* Suite deluxe avec jacuzzi et petit déjeuner offert,private_room,Paris,Pigalle - Saint-Georges,48.881415892,2.3359115375,2,1,1,1.0
760,760,23582053,Great Parisian Apartment,entire_home,Paris,République,48.8704360559,2.3638710379,4,2,2,1.5
761,761,23636918,Petite maison près de la Tour Eiffel,entire_home,Paris,Tour Eiffel - Champ de Mars,48.8574213005,2.3008075052000003,3,2,1,1.0
762,762,23642858,Cosy studio dans le Marais,entire_home,Paris,,48.867634,2.3580080000000003,4,2,0,1.0
763,763,23694101,Charming sunny 2 story apt in the heart of Paris,entire_home,Paris,Saint Germain des Prés - Odéon,48.8494414234,2.3347684416,6,4,3,2.0
764,764,23700276,Charmant 2 Pièces à 200m des champs Elysées,entire_home,Paris,,48.877695776,2.2912589001,2,1,1,1.0
765,765,23766064,"Suite Cece, Designer Apt in PARIS near Sacre Cœur",entire_home,Paris,,48.880638,2.3518060000000003,10,5,3,2.0
766,766,23779073,A charming apartment on a pedestrian street,entire_home,Paris,Bastille,48.84769629270001,2.3716606346,2,1,1,1.0
767,767,23799139,Luxury apartment facing the louvre museum,entire_home,Paris,Palais Royal,48.8627428521,2.3369313266,4,2,2,2.0
768,768,23838301,Loft dans le Marais,entire_home,Paris,Le Marais,48.861247819,2.3570441229,4,2,0,1.0
769,769,23849402,charming one double bed flat 5' from Eiffel Tower,entire_home,Paris,Tour Eiffel - Champ de Mars,48.851418673299996,2.2939778901,2,1,1,1.0
770,770,23873283,2 pièces type Loft très cosy au coeur du Marais !,entire_home,Paris,3e arrondissement,48.863809528800005,2.3630301116,3,2,1,1.0
771,771,23880093,Trendy & Cosy Flat in Le Marais !!!,entire_home,Paris,3e arrondissement,48.864863748299996,2.3632697766999997,4,2,1,1.0
772,772,23886501,Premium Apartment 4 Guests 403,entire_home,Paris,Ternes,48.878448,2.2846029999999997,4,2,1,1.0
773,773,23897818,5min à pied TourEiffel - 5 min on foot EiffelTower,entire_home,Paris,Tour Eiffel - Champ de Mars,48.85853713229999,2.301600108,2,1,1,0.5
774,774,23942134,Luxury apartment Eiffel tower Area,entire_home,Paris,Passy,48.8614323926,2.2729751334,6,3,3,3.0
775,775,24110117,Quiet and charming flat in LE MARAIS !,entire_home,Paris,Le Marais,48.8650254696,2.3567670889,2,1,1,1.0
776,776,24113796,Appartement en plein cœur de Paris,entire_home,Paris,Buttes-Chaumont - Belleville,48.872700803,2.3774634637,9,7,4,2.0
777,777,24168591,Two BD Duplex Louvre Tuileries Rivoli,entire_home,Paris,Louvre - Tuileries,48.8658203129,2.3291860795,6,4,2,1.0
778,778,24239065,1 bed apartment in historic building,entire_home,Paris,Saint Germain des Prés - Odéon,48.8493635523,2.3365852315,2,1,1,1.0
779,779,24246258,PRIVATE QUIET ROOM NEAR MOULIN ROUGE,private_room,Paris,Pigalle - Saint-Georges,48.88089835939999,2.3338621596999998,1,1,1,1.0
780,780,24262826,studette,entire_home,Paris,Gare du Nord - Gare de I'Est,48.8788521517,2.3462147694,2,1,1,1.0
781,781,24369074,"lit simple mezzanine esprit ""train-couchette""",shared_room,Paris,Bastille,48.850092234099996,2.3799223204,1,1,1,1.0
782,782,24299842,Chambre privée en plein centre de Paris,private_room,Paris,République,48.8710331429,2.3704655377,2,1,1,1.0
783,783,24306959,BIEN D'EXCEPTION AU COEUR DE PARIS-CANAL ST MARTIN,entire_home,Paris,10e arrondissement,48.872284,2.369834,2,1,1,1.0
784,784,24322480,"XXS, unbeatable price, heart of Paris",entire_home,Paris,Pigalle - Saint-Georges,48.8810247312,2.3430046193000003,1,1,0,1.0
785,785,24361845,ROSIERS Family - AC - Wifi,entire_home,Paris,Le Marais,48.8577902505,2.3605345084000002,4,2,0,1.0
786,786,24361861,St Germain des Prés Loft - Wifi - 4p,entire_home,Paris,Saint Germain des Prés - Odéon,48.8518718946,2.3370833929,4,2,1,1.0
787,787,24390156,"Paris Apartment, two rooms, 25 square metres",entire_home,Paris,11e arrondissement,48.8513178044,2.3918839753,2,1,1,1.0
